__time,/joy/axes[0],/joy/axes[1],/joy/axes[2],/joy/axes[3],/joy/axes[4],/joy/axes[5],/joy/axes[6],/joy/axes[7],/joy/buttons[0],/joy/buttons[10],/joy/buttons[11],/joy/buttons[1],/joy/buttons[2],/joy/buttons[3],/joy/buttons[4],/joy/buttons[5],/joy/buttons[6],/joy/buttons[7],/joy/buttons[8],/joy/buttons[9],/joy/header/stamp/nanosec,/joy/header/stamp/sec,/pose/header/header/stamp,/pose/pose/orientation/pitch,/pose/pose/orientation/roll,/pose/pose/orientation/w,/pose/pose/orientation/x,/pose/pose/orientation/y,/pose/pose/orientation/yaw,/pose/pose/orientation/z,/pose/pose/position/x,/pose/pose/position/y,/pose/pose/position/z,/sensor/attitude_twist/angular/x,/sensor/attitude_twist/angular/y,/sensor/attitude_twist/angular/z,/sensor/attitude_twist/linear/x,/sensor/attitude_twist/linear/y,/sensor/attitude_twist/linear/z,/sensor/pressure/data,/usbl_data/azimuth,/usbl_data/beacon_id,/usbl_data/depth,/usbl_data/elevation,/usbl_data/header/stamp/nanosec,/usbl_data/header/stamp/sec,/usbl_data/pitch,/usbl_data/position/x,/usbl_data/position/y,/usbl_data/position/z,/usbl_data/range,/usbl_data/roll,/usbl_data/yaw
1739444433.492748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002694140,0.002118847,2.212420940,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,
1739444433.492869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002694140,0.002118847,2.212420940,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,
1739444433.493575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002694140,0.002118847,2.212420940,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,
1739444433.519106,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,519106251.000000000,1739444433.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444433.569202,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,569202115.000000000,1739444433.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444433.619620,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,619620196.000000000,1739444433.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444433.670133,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,670133387.000000000,1739444433.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444433.720706,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,720705426.000000000,1739444433.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444433.771469,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,771468938.000000000,1739444433.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444433.822162,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,822162403.000000000,1739444433.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444433.872409,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,872409233.000000000,1739444433.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444433.923362,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,923362414.000000000,1739444433.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444433.943791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285.699951172,,,,,,,,,,,,,
1739444433.943870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285.699951172,,,,,,,,,,,,,
1739444433.943887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285.699951172,,,,,,,,,,,,,
1739444433.964114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.100006104,15.000000000,2.500000000,33.400001526,964114254.000000000,1739444433.000000000,2.599999905,-1.728151127,1.139505674,3.005452243,3.599999905,-11.100000381,167.199996948
1739444433.965073,,,,,,,,,,,,,,,,,,,,,,,1739444433.965073109,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.356142899,3.582340234,2.856999512,,,,,,,,,,,,,,,,,,,,
1739444433.974310,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,974310098.000000000,1739444433.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444433.992861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003430315,0.001321281,2.215461493,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,
1739444433.992929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003430315,0.001321281,2.215461493,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,
1739444433.992943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003430315,0.001321281,2.215461493,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,
1739444434.025457,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,25456909.000000000,1739444434.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444434.076554,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,76553952.000000000,1739444434.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444434.177059,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,177059169.000000000,1739444434.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444434.227335,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,227334626.000000000,1739444434.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444434.327337,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,327336801.000000000,1739444434.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444434.377647,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,377647312.000000000,1739444434.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444434.428642,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,428641829.000000000,1739444434.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444434.443074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285.199951172,,,,,,,,,,,,,
1739444434.443625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285.199951172,,,,,,,,,,,,,
1739444434.443692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285.199951172,,,,,,,,,,,,,
1739444434.492608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001535636,0.001831641,2.219392300,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,
1739444434.492713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001535636,0.001831641,2.219392300,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,
1739444434.493442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001535636,0.001831641,2.219392300,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,
1739444434.528693,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,528692859.000000000,1739444434.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444434.579462,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,579461651.000000000,1739444434.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444434.629829,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,629829524.000000000,1739444434.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444434.729779,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,729779008.000000000,1739444434.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444434.781353,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,781353410.000000000,1739444434.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444434.831787,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,831786758.000000000,1739444434.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444434.932478,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,932478148.000000000,1739444434.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444434.943044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285.199951172,,,,,,,,,,,,,
1739444434.943124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285.199951172,,,,,,,,,,,,,
1739444434.943157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285.199951172,,,,,,,,,,,,,
1739444434.983318,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,983318035.000000000,1739444434.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444434.992049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001471282,0.000266445,2.217577696,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,
1739444434.992590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001471282,0.000266445,2.217577696,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,
1739444434.993852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001471282,0.000266445,2.217577696,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,
1739444435.034030,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,34030427.000000000,1739444435.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444435.084110,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,84109925.000000000,1739444435.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444435.134180,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,134180193.000000000,1739444435.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444435.184842,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,184842165.000000000,1739444435.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444435.284563,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,284563227.000000000,1739444435.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444435.335463,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,335463231.000000000,1739444435.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444435.386178,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,386177777.000000000,1739444435.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444435.436696,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,436696099.000000000,1739444435.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444435.443274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285.699951172,,,,,,,,,,,,,
1739444435.443749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285.699951172,,,,,,,,,,,,,
1739444435.444196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285.699951172,,,,,,,,,,,,,
1739444435.487063,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,487062601.000000000,1739444435.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444435.493204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001379239,-0.000663231,2.215556145,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,
1739444435.493286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001379239,-0.000663231,2.215556145,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,
1739444435.493809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001379239,-0.000663231,2.215556145,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,
1739444435.537941,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,537940857.000000000,1739444435.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444435.588135,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,588135492.000000000,1739444435.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444435.640554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.600006104,15.000000000,2.500000000,36.700000763,640554261.000000000,1739444435.000000000,2.599999905,-2.005718165,1.495016237,3.287280024,4.099999905,-11.300000191,164.899993896
1739444435.641289,,,,,,,,,,,,,,,,,,,,,,,1739444435.641289234,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-2.766648633,-3.025831218,2.856999512,,,,,,,,,,,,,,,,,,,,
1739444435.688127,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,688126692.000000000,1739444435.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444435.789022,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,789022523.000000000,1739444435.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444435.839088,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,839088194.000000000,1739444435.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444435.938726,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,938726543.000000000,1739444435.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444435.942579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285.599975586,,,,,,,,,,,,,
1739444435.943633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285.599975586,,,,,,,,,,,,,
1739444435.943651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285.599975586,,,,,,,,,,,,,
1739444435.989337,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,989336639.000000000,1739444435.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444435.992816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001584514,-0.000517688,2.216929913,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,
1739444435.993520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001584514,-0.000517688,2.216929913,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,
1739444435.993582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001584514,-0.000517688,2.216929913,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,
1739444436.039440,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,39439997.000000000,1739444436.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444436.089990,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,89990151.000000000,1739444436.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444436.189921,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,189921288.000000000,1739444436.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444436.288718,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,288718391.000000000,1739444436.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444436.338925,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,338924862.000000000,1739444436.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444436.438918,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,438917850.000000000,1739444436.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444436.443169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285.299926758,,,,,,,,,,,,,
1739444436.443426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285.299926758,,,,,,,,,,,,,
1739444436.443650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285.299926758,,,,,,,,,,,,,
1739444436.489442,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,489441995.000000000,1739444436.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444436.492948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001354149,-0.000233816,2.219574928,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,
1739444436.493549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001354149,-0.000233816,2.219574928,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,
1739444436.494238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001354149,-0.000233816,2.219574928,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,
1739444436.540097,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,540096690.000000000,1739444436.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444436.639896,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,639895695.000000000,1739444436.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444436.740014,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,740014182.000000000,1739444436.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444436.790502,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,790501511.000000000,1739444436.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444436.841360,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,841359905.000000000,1739444436.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444436.891869,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,891869199.000000000,1739444436.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739444436.943189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285.099975586,,,,,,,,,,,,,
1739444436.943636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285.099975586,,,,,,,,,,,,,
1739444436.944046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285.099975586,,,,,,,,,,,,,
